D.Date,R.Date,D.Group,Plate.ID,Deployment,Point,Raw.X,Raw.Y,True.X,True.Y
5/19/17,5/22/17,F,35,1,12,139.16,47.13,44.23,116.14
5/19/17,5/22/17,F,35,1,13,97.04,48.63,2.11,114.64
5/19/17,5/22/17,F,35,1,14,99.03,21.35,4.1,141.92
5/19/17,5/22/17,F,35,1,15,99.62,133.76,4.69,29.51
5/19/17,5/22/17,F,35,1,16,133.85,133.75,38.92,29.52
5/19/17,5/22/17,F,35,1,17,217.46,117.49,122.53,45.78
5/19/17,5/22/17,F,35,1,18,148.56,26.81,53.63,136.46
5/19/17,5/25/17,F,35,2,T5,106.68,10.82,29.37,145.52
5/19/17,5/25/17,F,35,2,T6,98.67,134.3,21.36,22.04
5/19/17,5/25/17,F,35,2,T7,127.02,123.34,49.71,33
5/19/17,5/25/17,F,35,2,T8,170.97,130.34,93.66,26
5/19/17,5/25/17,F,35,2,T9,105.5,47.12,28.19,109.22
5/19/17,5/25/17,F,35,2,T10,177.19,39.14,99.88,117.2
5/19/17,5/25/17,F,35,2,T11,88.22,78.83,10.91,77.51
5/19/17,5/25/17,F,35,2,T1,88.43,102.13,11.12,54.21
5/19/17,5/25/17,F,35,2,T2,121.53,100.28,44.22,56.06
5/19/17,5/25/17,F,35,2,T3,100.62,138.12,23.31,18.22
5/19/17,5/25/17,F,35,2,T4,101.72,135.52,24.41,20.82
5/19/17,5/25/17,F,35,2,T5,125.2,139.49,47.89,16.85
5/19/17,5/25/17,F,35,2,T6,129.23,125.29,51.92,31.05
5/19/17,5/25/17,F,35,2,T7,108.63,87.57,31.32,68.77
5/19/17,5/25/17,F,35,2,T8,121.51,52.96,44.2,103.38
5/19/17,5/25/17,F,35,2,T9,141.22,29.08,63.91,127.26
5/19/17,5/25/17,F,35,2,T10,217,19.35,139.69,136.99
5/19/17,5/25/17,F,35,2,T11,187.16,26.44,109.85,129.9
5/19/17,5/25/17,F,35,2,T12,142.96,80.2,65.65,76.14
5/19/17,5/25/17,F,35,2,T13,173.91,90.98,96.6,65.36
5/19/17,5/25/17,F,35,2,T14,168.62,64.42,91.31,91.92
5/19/17,5/25/17,F,35,2,T15,218.91,83.92,141.6,72.42
5/19/17,5/25/17,F,35,2,T16,206.13,74.24,128.82,82.1
5/19/17,5/22/17,F,36,1,1,88.76,15.74,12.1,143.48
5/19/17,5/22/17,F,36,1,2,87.57,53.6,10.91,105.62
5/19/17,5/22/17,F,36,1,3,101.11,72.09,24.45,87.13
5/19/17,5/22/17,F,36,1,4,109.62,77.55,32.96,81.67
5/19/17,5/22/17,F,36,1,5,135.14,62.43,58.48,96.79
5/19/17,5/22/17,F,36,1,6,144.47,31.38,67.81,127.84
5/19/17,5/22/17,F,36,1,7,161.49,13.52,84.83,145.7
5/19/17,5/22/17,F,36,1,8,157.6,18.08,80.94,141.14
5/19/17,5/22/17,F,36,1,9,191.71,28.66,115.05,130.56
5/19/17,5/22/17,F,36,1,10,182.81,79.99,106.15,79.23
5/19/17,5/22/17,F,36,1,11,163.01,81.66,86.35,77.56
5/19/17,5/22/17,F,36,1,12,150.92,80.97,74.26,78.25
5/19/17,5/22/17,F,36,1,13,101.1,98.93,24.44,60.29
5/19/17,5/22/17,F,36,1,14,100.72,116.99,24.06,42.23
5/19/17,5/22/17,F,36,1,15,129.47,130.99,52.81,28.23
5/19/17,5/22/17,F,36,1,16,130.31,133.23,53.65,25.99
5/19/17,5/22/17,F,36,1,17,150.39,129.37,73.73,29.85
5/19/17,5/22/17,F,36,1,18,158.95,156.38,82.29,2.84
5/19/17,5/22/17,F,36,1,19,94.62,156.15,17.96,3.07
5/19/17,5/22/17,F,36,1,20,88.36,141.03,11.7,18.19
5/19/17,5/22/17,F,36,1,21,93.79,46.09,17.13,113.13
5/19/17,5/22/17,F,36,1,22,118.09,48.18,41.43,111.04
5/19/17,5/22/17,F,36,1,23,217.04,48.75,140.38,110.47
5/19/17,5/22/17,F,36,1,25,129.43,66.91,52.77,92.31
5/19/17,5/22/17,F,36,1,26,118.56,146.69,41.9,12.53
5/19/17,5/22/17,F,36,1,27,88.45,143.8,11.79,15.42
5/19/17,5/22/17,F,36,1,28,198.57,83.97,121.91,75.25
5/19/17,5/25/17,F,36,2,1,103.04,11.56,22.99094319,147.1111588
5/19/17,5/25/17,F,36,2,2,86.31,33.24,5.885123396,125.7264392
5/19/17,5/25/17,F,36,2,3,131.89,33.12,51.46027564,125.0509409
5/19/17,5/25/17,F,36,2,T8,183.21,26.53,102.8874706,130.7442805
5/19/17,5/25/17,F,36,2,T9,187.29,41.57,106.7043653,115.6353654
5/19/17,5/25/17,F,36,2,T10,224.45,71.74,143.332167,84.82142957
5/19/17,5/25/17,F,36,2,T11,165.26,99.16,83.67263729,58.43861283
5/19/17,5/25/17,F,36,2,T12,178.76,100.48,97.14754402,56.88320658
5/19/17,5/25/17,F,36,2,T13,182.08,118.51,100.1523717,38.79801069
5/19/17,5/25/17,F,36,2,T14,228.26,122.95,146.2478497,33.55273548
5/19/17,5/25/17,F,36,2,T15,187.68,148.95,105.220268,8.264913452
5/19/17,5/25/17,F,36,2,T16,164.59,135.8,82.3632837,21.81588637
5/19/17,5/25/17,F,36,2,T17,205.72,108.27,123.9674838,48.62387656
5/19/17,5/25/17,F,36,2,T1,110.13,91.83,28.67895987,66.72964679
5/19/17,5/25/17,F,36,2,T2,229.04,79.33,147.7890042,77.15247909
5/19/17,5/25/17,F,36,2,T3,205.94,135.49,123.7123961,21.40418276
5/22/17,5/25/17,G,37,1,1,196.29,157.9,107.81,4.54
5/22/17,5/25/17,G,37,1,2,154.52,80.3,66.04,82.14
5/22/17,5/25/17,G,37,1,3,155.97,89.27,67.49,73.17
5/22/17,5/25/17,G,37,1,4,99.86,86.27,11.38,76.17
5/22/17,5/25/17,G,37,1,5,161.95,11.63,73.47,150.81
5/22/17,5/25/17,G,37,1,6,163.28,15.58,74.8,146.86
5/22/17,5/25/17,G,37,1,7,167.92,26.1,79.44,136.34
5/22/17,5/25/17,G,37,1,8,228.66,10.07,140.18,152.37
5/22/17,5/25/17,G,37,1,9,215.79,38.09,127.31,124.35
5/22/17,5/25/17,G,37,1,10,145.92,32.12,57.44,130.32
5/22/17,5/25/17,G,37,1,11,129.13,40.96,40.65,121.48
5/22/17,5/25/17,G,37,1,12,108.56,59.63,20.08,102.81
5/22/17,5/25/17,G,37,1,13,214.54,108.14,126.06,54.3
5/22/17,5/25/17,G,37,1,14,171.41,95.25,82.93,67.19
5/22/17,5/25/17,G,37,1,15,159.93,103.66,71.45,58.78
5/22/17,5/25/17,G,37,1,16,139.21,94.67,50.73,67.77
5/22/17,5/25/17,G,38,1,1,97.98,112.49,17.12,50.34
5/22/17,5/25/17,G,38,1,2,91.59,27.79,10.73,135.04
5/22/17,5/25/17,G,38,1,3,230.92,108.75,150.06,54.08
5/22/17,5/25/17,G,38,1,5,229.77,136.88,148.91,25.95
5/22/17,5/25/17,G,38,1,6,164.5,82.02,83.64,80.81
5/22/17,5/25/17,G,38,1,7,192.26,56.92,111.4,105.91
5/22/17,5/25/17,G,38,1,8,227.81,25.38,146.95,137.45
5/22/17,5/25/17,G,38,1,9,191.28,13.49,110.42,149.34
5/22/17,5/25/17,G,38,1,10,211.29,10.68,130.43,152.15
5/22/17,5/25/17,G,38,1,11,107.65,159.28,26.79,3.55
5/22/17,5/25/17,G,38,1,12,201.26,115.04,120.4,47.79
5/22/17,5/25/17,G,38,1,13,149.52,115.75,68.66,47.08
5/22/17,5/25/17,G,38,1,14,138.24,98.82,57.38,64.01
5/22/17,5/25/17,G,38,1,15,100.16,116.04,19.3,46.79
5/22/17,5/25/17,G,38,1,16,164.49,86.91,83.63,75.92
5/22/17,5/25/17,G,38,1,17,167.71,77.58,86.85,85.25
5/22/17,5/25/17,G,38,1,18,86.16,57.58,5.3,105.25
5/22/17,5/25/17,G,38,1,19,93.79,45.3,12.93,117.53
5/22/17,5/25/17,G,38,1,20,111.86,45.83,31,117
5/22/17,5/25/17,G,38,1,21,116.59,19.61,35.73,143.22
5/22/17,5/25/17,G,38,1,22,146.73,43.48,65.87,119.35
5/22/17,5/25/17,G,39,1,1,150.17,144.33,62.8,15.68
5/22/17,5/25/17,G,39,1,2,223.89,107.96,136.52,52.05
5/22/17,5/25/17,G,39,1,3,119.38,80.3,32.01,79.71
5/22/17,5/25/17,G,39,1,4,113.99,73.4,26.62,86.61
5/22/17,5/25/17,G,39,1,5,131.94,25.09,44.57,134.92
5/22/17,5/25/17,G,39,1,6,161.16,32.15,73.79,127.86
5/22/17,5/25/17,G,39,1,7,104.56,33.75,17.19,126.26
5/22/17,5/25/17,G,39,1,8,98.12,87.9,10.75,72.11
5/22/17,5/25/17,G,39,1,9,111.91,83.41,24.54,76.6
5/22/17,5/25/17,G,39,1,10,143.28,62.56,55.91,97.45
5/22/17,5/25/17,G,39,1,11,144.75,88.15,57.38,71.86
5/22/17,5/25/17,G,39,1,12,166.9,97.29,79.53,62.72
5/22/17,5/25/17,G,39,1,13,218.98,60.25,131.61,99.76
5/22/17,5/25/17,G,39,1,14,101.74,117.9,14.37,42.11
5/22/17,5/25/17,G,39,1,15,117.49,116.54,30.12,43.47
5/22/17,5/25/17,G,39,1,16,134.58,110.45,47.21,49.56
5/22/17,5/25/17,G,39,1,17,152.6,124.84,65.23,35.17
5/22/17,5/25/17,G,39,1,18,205.98,136.41,118.61,23.6
5/22/17,5/25/17,G,39,1,19,198.4,152.33,111.03,7.68
5/22/17,5/25/17,G,40,1,1,74.61,137.71,7.245775798,27.66316022
5/22/17,5/25/17,G,40,1,2,79.9,76.27,13.83201831,88.97775154
5/22/17,5/25/17,G,40,1,3,117.83,80.67,51.66064609,83.7777688
5/22/17,5/25/17,G,40,1,4,166.81,50.23,101.2725225,113.1766755
5/22/17,5/25/17,G,40,1,5,176.29,63.84,110.4630077,99.36952218
5/22/17,5/25/17,G,40,1,6,199.46,45.35,134.0182925,117.3661207
5/22/17,5/25/17,G,40,1,7,208.76,99.34,142.1761175,63.19177257
5/22/17,5/25/17,G,40,1,8,72.66,85.73,6.393866895,79.67274732
5/22/17,5/25/17,G,40,1,9,109.53,60.84,43.78124493,103.7786172
5/22/17,5/25/17,G,40,1,10,119.26,48.34,53.77303648,116.0703625
5/22/17,5/25/17,G,40,1,11,149.07,91.16,82.67216375,72.63041609
5/22/17,5/25/17,G,40,1,12,188.41,119.12,121.412963,43.84591209
